811,142,52,56
825,157,38,44
826,158,39,44
827,158,39,45
828,159,37,45
829,161,36,44
830,162,35,44
830,163,36,44
830,164,38,45
829,165,40,45
829,166,40,45
830,166,40,46
830,167,41,46
829,168,42,46
829,168,43,47
829,169,45,47
829,170,46,47
830,171,46,48
831,172,47,48
831,173,46,48
832,174,46,48
833,175,45,48
834,176,44,48
835,177,43,48
836,178,43,48
836,178,44,49
835,177,46,51
835,177,47,52
835,178,47,52
836,179,47,52
837,180,47,52
837,181,47,53
838,182,47,53
838,183,48,54
839,183,48,55
840,183,48,55
841,183,48,56
842,184,48,56
842,185,49,56
843,186,49,56
842,186,50,57
841,187,52,58
841,187,53,59
842,188,52,58
844,188,50,57
846,189,50,57
846,190,50,57
845,190,51,58
845,191,52,59
846,192,52,58
847,193,52,58
848,194,52,58
848,195,53,59
847,196,55,60
847,197,56,62
847,198,56,62
848,198,57,62
848,199,57,62
848,200,58,63
848,200,59,63
848,201,60,64
849,202,61,65
850,202,61,65
851,203,62,66
852,204,62,66
852,205,62,66
853,206,63,66
852,207,64,66
852,209,65,67
851,210,67,67
851,211,68,68
851,211,68,69
852,212,69,70
853,212,68,71
854,213,67,73
856,214,67,74
856,215,67,74
856,216,67,75
856,218,68,75
856,220,68,75
856,222,69,74
856,224,69,74
856,225,70,74
855,226,70,75
854,227,71,75
849,227,71,76
844,227,72,77
837,227,72,78
829,227,71,79
820,227,71,79
810,227,70,80
797,227,70,80
784,228,71,79
770,228,71,79
757,227,69,79
745,227,68,79
731,226,67,79
714,226,67,78
697,225,67,78
679,225,67,77
661,225,67,77
644,225,67,78
626,225,67,78
607,226,67,77
588,227,68,75
569,228,68,75
549,228,68,75
528,228,69,75
508,228,69,76
486,229,70,77
465,230,72,77
443,231,73,78
419,233,74,79
394,236,74,79
370,238,76,80
346,239,78,82
322,242,80,83
304,244,81,84
